"Date","Score","Store","Year","Comment"
"07/22/2024 13:24:43","7","TikTok_RJ","2024","O melhor é q ela nem tapa o nariz 🤣🤣🤣🤣 já acostumou kkkkkkk"
"07/22/2024 16:28:53","3","TikTok_Recife","2024","Eu acho graça porém quando fede fico com nojo dele kkkkk"
"07/22/2024 18:47:28","9","TikTok_Curitiba","2024","Eu me acabo de peidar perto no meu marido e ele tbm jkkkkkkkkkkkkkkkkk amooo"
"07/22/2024 19:12:46","8","Digital_Platform","2024","kkkkkkkkkkkkkkkk toda vez q meu marido peida desse jeito falo que nois dois não da mais certo 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂"
"07/22/2024 22:11:58","4","TikTok_Recife","2024","Odeio qnd meu boy faz isso, quase 3 anos e eu não peido na frente dele kkk mas não julgo quem faz"
"07/22/2024 22:44:23","7","TikTok_Recife","2024","Horrível isso, 25 anos de sobrevivência com meu marido, pq amor acabou faz tempo! Isso é extremamente brochante!!!!"
"07/22/2024 23:01:41","9","TikTok_BH","2024","Cada um com sua forma de viver,se ela acha legal,que bom,mas eu acho broxante(sei nem se essa palavra existe)"
"07/22/2024 23:47:04","8","Digital_Platform","2024","isso não foi um peido, foi um carburador de carro"
"07/23/2024 08:35:23","8","Social_Media_Hub","2024","Esse casal vive os melhores momentos, muita benção pra vcs."
"07/23/2024 10:49:50","6","TikTok_Fortaleza","2024","Eu odeio fico nervosa 🤬"
"07/23/2024 11:09:18","8","TikTok_Fortaleza","2024","Intimidade demais estraga relação! Enfim ….."
"07/23/2024 11:40:52","7","Online_Community","2024","Ela ainda fica cheirando misericórdia 😹🤦🏼‍♀️"
"07/23/2024 13:04:57","7","TikTok_Porto_Alegre","2024","kkkkkkk intimidade e tudo"
"07/23/2024 13:25:05","7","Social_Media_Hub","2024","kkkkkkkkkkk aqui 5 anos de casados e ele fica na porta do banheiro sentindo o aroma"
"07/23/2024 13:42:53","7","TikTok_Porto_Alegre","2024","peido molhado kkk alguém ta mexendo kkk"
"07/23/2024 14:05:08","7","TikTok_Salvador","2024","Lucas Sena - Virginiano | Odé"
"07/23/2024 15:38:05","10","TikTok_Curitiba","2024","peidamos juntos desde o inicionda relação e seguimos firmes e fortes🥰"
"07/23/2024 16:03:39","8","TikTok_Porto_Alegre","2024","Coloca a culpa no cachorro. Sai, cachorro! Kkk😆"
"07/23/2024 16:24:50","7","TikTok_BH","2024","Uma falta de respeito"
"07/23/2024 16:33:31","7","TikTok_RJ","2024","cara aqui em casa 19 anos de casados nunca fiz isso nem ele 😳😳 mas gostei do casal😅😅😅"
"07/23/2024 17:25:39","9","TikTok_Salvador","2024","Muito bom kkkkkkk Eu gritaria, tá podree 🤣🤣🤣🤣🤣"
"07/23/2024 18:12:15","8","TikTok_Porto_Alegre","2024","Se coloca uma câmera na minha casa é exatamente assim"
"07/23/2024 18:41:04","7","TikTok_Curitiba","2024","aí gente quem não gostar é só não fazer e tá tudo bem deixa os outros peidar em paz 😂😂😂"
"07/23/2024 18:50:46","8","TikTok_Curitiba","2024","meu alarme pra acordar de manhã é os peidos do meu marido 😅"
"07/23/2024 20:08:03","8","TikTok_RJ","2024","Eu nem peido pq não como feijão kkkkkk mas minha mãe disse que quando eu era criança era só apertar minha barriga ou me fazer cócegas que eu soltava kkk hoje em dia morro de vergonha só no meu quarto mesmo ou no banheiro e sozinha ainda 😂"
"07/23/2024 22:09:23","10","TikTok_Fortaleza","2024","Juro, isso é um dos acordos que tenho. Se não me respeitar eu nem fico😡 e isso já começa no namoro"
"07/23/2024 22:11:06","8","TikTok_BH","2024","Já peidei logo no 1 dia que conheci então ela já veio sabendo kkkkkkkkkk"
"07/23/2024 22:52:24","7","Social_Media_Hub","2024","Ele precisou até dar uma apoiadinha ali pra não levantar voo."
"07/24/2024 08:57:27","9","TikTok_Brasília","2024","minha mãe fala que quando peidamos liberamos nossos pecados..esse aí tá salvo"
"07/24/2024 09:03:44","7","TikTok_Curitiba","2024","Meu marido é igual 🤣"
"07/24/2024 09:38:59","7","TikTok_Salvador","2024","kkkkkk moça ele tava te chamando pra guerra"
"07/24/2024 10:04:36","7","TikTok_RJ","2024","Tá podi kkkk ctz kkkk pq maridos gostam de fazer isso minha nossa senhora kkkkkk"
"07/24/2024 11:01:47","10","TikTok_Salvador","2024","oq ela chama de amargura eu chamo de noção mesmo"
"07/24/2024 11:03:48","8","TikTok_Curitiba","2024","Eu dou risada quando meu marido peida assim,ele peida e fica esperando minha reação 😂😂😂😂"
"07/24/2024 12:50:01","10","TikTok_Brasília","2024","eu e minha namorada dizemos que estamos estreitando os laços kkkkkkkkk"
"07/24/2024 14:23:52","7","Online_Community","2024","tive um relacionamento que ele fazia isso. eu odiava. me separei. hoje com meu marido quase 3 anos, nunca vi ele peidar. e nem eu faço isso perto dele. meu marido não coça o saco, não fica cuspindo, nem peidando. ai que vejo que é so falta de educação de alguns homens mesmo."
"07/24/2024 14:27:31","7","Online_Community","2024","eu fico brava mas faço pior 😂😂😂😂"
"07/24/2024 15:12:13","8","TikTok_Brasília","2024","Pq vc não vira p outro lado????😂😂😂😂 Valha-me Deus 🤪🤪🤪🤪"
"07/24/2024 16:13:38","7","TikTok_Porto_Alegre","2024","povo amargo viu,nunca vão ter um relacionamento saudável e com liberdade😅"
"07/24/2024 16:14:58","7","TikTok_Porto_Alegre","2024","Tomou bem na cara. Deus me livre! Kkkkk"
"07/24/2024 16:47:36","7","Digital_Platform","2024","peidar tudo bem, mas vcs ficam cheirando o fedor do outro normalmente? kkkkk"
"07/24/2024 16:55:19","8","Social_Media_Hub","2024","A paz no meu relacionamento é poder peida 🤣"
"07/24/2024 17:44:36","8","Digital_Platform","2024","mas gente, é só um peido"
"07/24/2024 17:57:30","5","TikTok_Recife","2024","Certeza que com a amante ele não faz essa porcaria 😏"
"07/24/2024 18:02:44","8","Online_Community","2024","Consigo entender os dois lados. Tem quem faça e isso não é um problema ou falta de respeito, enquanto pra outros isso soa como uma falta de respeito, então é cada um no seu quadrado, não existe certo ou errado, são pessoas e pessoas"
"07/24/2024 18:24:02","8","TikTok_Curitiba","2024","Ai gente, todo mundo peida, todo mundo caga. Se um precisar cuidar do outro na velhice não vai poder limpar a bunda do seu companheiro? Aqui 8 anos de casados e ninguém sofre deixando o peido preso kkkkkkk"
"07/24/2024 18:32:29","7","TikTok_Fortaleza","2024","mano q isso,ou o pessoal do tktk é muito chato ou eu sou errado pq eu ri dms nesse vídeo KKKKKKKKK"
"07/24/2024 20:11:15","7","TikTok_RJ","2024","Certeza que freou 🤣🤣🤣🤣🤣"
"07/24/2024 21:06:03","8","TikTok_Recife","2024","não julgo o meu tbm é assim 🤣🤣🤣🤣🤣"
"07/24/2024 21:28:49","7","TikTok_RJ","2024","O povo se doendo em um relacionamento alheio ! kkkkkkk preguiça dessas gurias ! so vi um relacionamento saudável! com risos e brincadeiras!"
"07/24/2024 23:35:34","8","Digital_Platform","2024","Sinto muito por vocês que não tem essa intimidade de poder peidar perto do companheiro! KKKKKKKKKKKK aqui em casa o meu faz questão de sentar em mim pra peidar pra me provocar KKKKKKKKKKKKKK"
"07/25/2024 08:16:50","9","TikTok_SP","2024","Meu primeiro bom dia 🥰"
"07/25/2024 11:13:29","7","Social_Media_Hub","2024","Melhor ir no banheiro 🤣🤣🤣🤣🤣🤣"
"07/25/2024 11:32:47","2","TikTok_Salvador","2024","Nooosssa, odeio isso😢!"
"07/25/2024 13:29:33","7","Online_Community","2024","e só deixar o ventilador ligado 24 horas por dia 😅"
"07/25/2024 14:08:42","8","TikTok_RJ","2024","O meu faz isso e a cada dia perco o interesse e a coisa mais nojenta do mundo .."
"07/25/2024 14:09:22","8","TikTok_Curitiba","2024","Mais um pouquinho ele cagava nela"
"07/25/2024 14:22:40","8","TikTok_Recife","2024","o que é um pedido pra quem ta cagado😂"
"07/25/2024 14:32:06","8","TikTok_Brasília","2024","E ela ficou sentindo o fedor junto! Eu tinha sumido kkkkkk"
"07/25/2024 15:44:45","8","TikTok_RJ","2024","😂😂😂😂😂😂😂ela ficou cheirando kkkkk"
"07/25/2024 16:33:10","10","TikTok_RJ","2024","adoro peidar na frente do meu namorado. É sobre intimidade! ❤️"
"07/25/2024 16:35:38","8","Social_Media_Hub","2024","Motor 2 tempos! 😂😂"
"07/25/2024 17:23:24","7","Digital_Platform","2024","3 anos de relacionamento e aqui é liberado para ambos 😌"
"07/25/2024 17:32:07","7","TikTok_RJ","2024","esse casal n separa nunca mais 😂😂😂😂😂😂"
"07/26/2024 08:09:16","9","TikTok_Recife","2024","ele te dar peido e pra outra love 🥰"
"07/26/2024 10:15:22","8","Online_Community","2024","eu e meu marido somos assim 🤣🤣"
"07/26/2024 12:04:09","7","Social_Media_Hub","2024","Saiu até caldinho KKKKKKKKK"
"07/26/2024 12:26:58","8","TikTok_Brasília","2024","Meu marido parece que vai levantar vôo 🤣🤣🤣"
"07/26/2024 13:24:31","9","TikTok_SP","2024","é engraçado, mas aqui não fazemos isso na frente um do outro"
"07/26/2024 14:09:27","7","TikTok_BH","2024","Eu não gosto dessas coisas… sei lá, gente. Quando eu vou fazer isso eu saio do ambiente, sempre fiz isso com minha família, não consigo imaginar fazer isso com um parceiro ou que ele faça isso comigo"
"07/26/2024 14:38:25","7","TikTok_Fortaleza","2024","Não desliga a moto prq eu quero dar uma volta"
"07/26/2024 15:14:59","7","TikTok_Curitiba","2024","Nunca mais me veria na frente dele, muito menos atrás 😂"
"07/26/2024 15:45:48","8","TikTok_Curitiba","2024","Meu ex implorava pra eu peidar na frente dele mas eu nunca tive coragem kkk"
"07/26/2024 16:40:37","7","TikTok_Recife","2024","Meus avós são casados a 45 anos e fazem isso na frente um do outro sempre, aliais fazemos na frente da família toda e smp rimos 🫠🤣"
"07/26/2024 17:12:59","1","TikTok_Brasília","2024","E pq vc achou que aqui na internet a gente gostaria de ver essa porcaria de video da sua vida ?"
"07/26/2024 18:12:21","7","Digital_Platform","2024","o dog até anestesiou com tanta essência 🔥"
"07/26/2024 19:29:29","7","TikTok_Brasília","2024","Eu fiz ânsia aqui de casa, como você não sai correndo mulher? 🤣😭"
"07/26/2024 20:02:04","8","TikTok_SP","2024","Essa é a melhor parte da intimidade kkkkkk"
"07/26/2024 20:22:27","7","TikTok_Curitiba","2024","😂😂😂😂 me identifiquei 😆😆😆"
"07/26/2024 20:53:26","8","Digital_Platform","2024","borrou a cueca 🤣🤣"
"07/26/2024 21:18:09","9","TikTok_Recife","2024","Casamento feliz 🙏🙂 Os comentários abaixo só mostram os infelizes que não tem intimidade com o parceiro ."
"07/26/2024 22:49:34","7","TikTok_BH","2024","Eu falava : me caga logo kkkkkk"
"07/26/2024 23:05:26","9","Online_Community","2024","Falta de respeito! não acho engraçado e muito menos que faz parte da relação!"
"07/26/2024 23:59:07","7","TikTok_Porto_Alegre","2024","A minha tia fala pro marido dela “ que inconveniente “ e depois cai na risada 🤣🤣🤣🤣🤣"
"07/27/2024 09:32:44","8","TikTok_Fortaleza","2024","Sigo solteira, não tolero isso não xaaaa"
"07/27/2024 09:45:12","10","Online_Community","2024","Aqui estamos há 15 anos juntos e damos risada!! Hahahaha é viver de fato sem mentiras e restrições .."
"07/27/2024 11:18:08","8","TikTok_BH","2024","As mulheres achando ruim KKKKKKKKK deve ser por isso que muitos casais são infelizes, porque ligam para umas coisas tão pequenas meu Deus 🥴 peidar todo mundo peida gente, me poupem isso é questão de intimidade, cada casal com sua intimidade."
"07/27/2024 11:59:33","8","Social_Media_Hub","2024","melhor que este e quando tá debaixo da coberta e já logo cobre a cabeça da parceira kkk"
"07/27/2024 12:38:05","1","TikTok_BH","2024","o problema do tik Tok e que não precisa pesquisar nada! aparece esses tipos de vídeo do nada. credo"
"07/27/2024 13:03:27","7","TikTok_SP","2024","😂😂😂 aqui em casa é o contrário 😅"
"07/27/2024 13:28:21","8","Social_Media_Hub","2024","Ta igual aqui em casa .. kkkk"
"07/27/2024 14:08:50","7","TikTok_Recife","2024","Vendo esse povo reclamando aí, se eu posto eu e meu esposo dentro de casa, seremos massacrados 😂"
"07/27/2024 14:34:09","7","TikTok_SP","2024","uma vez o boy tava aqui em casa e eu esqueci fui mijar foi igual morri de vergonha mas eu tava dentro do banheiro ele so deu risada mas nem ligou eu que não quis mais ficar com ele 🗣"
"07/27/2024 14:39:45","7","Digital_Platform","2024","esse foi o segundo 💔o primeiro foi oq levou a falência dos doguinhso 💔"
"07/27/2024 15:07:45","7","TikTok_Curitiba","2024","Deus me livre, considero isso falta de educação, falta de respeito. duvido que ele faça isso com a amante"
"07/27/2024 15:24:04","7","TikTok_Salvador","2024","cachorro até desmaiou coitado"
"07/27/2024 16:00:16","7","Digital_Platform","2024","KKKKKKKKKKKKKKKKKKKKKKKKKK QUASE N DESLIGA"
"07/27/2024 16:10:31","7","Social_Media_Hub","2024","Aqui em casa a gente disputa , qdo eu solto um ai meu marido vai e responde com outro kkk"
"07/27/2024 16:17:12","7","TikTok_Fortaleza","2024","cada dia mais entendo o Roberth Resende"
"07/27/2024 17:12:46","6","TikTok_Salvador","2024","Eu acho deselegante, mas o meu não tá nem aí kkk"
"07/27/2024 17:26:04","8","TikTok_BH","2024","aqui em casa é normal, a gente nao joga na cara assim, mas as vezes ela solta uns pum fedorento que dá vontade de prender ela debaixo da coberta pra sentir o próprio cheiro kkkk"
"07/27/2024 17:41:23","9","TikTok_RJ","2024","Os lírios do campo não peidam, Deus o livre fazer algo normal do corpo né? Agora vivem na mesma casa e vão se esconder pra peidar? Pelo amor de Deus né? Ou vcs acordam de noite pra ir peidar no banheiro? 😏"
"07/27/2024 18:10:34","7","TikTok_RJ","2024","nossa que horror meu marido fizer uma cagada dessa perto de mim, sinceramente perco o interesse na hora."
"07/27/2024 18:34:32","7","TikTok_Recife","2024","Eu acho normal Peidar 😂"
"07/27/2024 19:05:55","8","TikTok_Porto_Alegre","2024","ain gente sou amargurada. Pelo visto serei só eternamente."
"07/27/2024 21:41:57","7","TikTok_Fortaleza","2024","Depois que chegar nesse nível é só ladeira abaixo 😂😂😂😂😂😂😂😂 aqui em casa é competição 😂😂😂😂😂😂😂😂😂"
"07/27/2024 23:55:10","8","TikTok_BH","2024","Gente não sei vocês mas aqui é desse geito kkkk 😂😂😂😂😂"
